Sociedad,Tipo de Compra,PO,ItemCode,Line PO,TrnspName,Codigo de cliente/proveedor,Tipo Producto,Max_FechPO,Max_FechIN,Avg_Q_PO,Sum_Q_EM,Diferencia en meses,Outlier
MP,Importación,265703026,A18110000396,2,AEREO,PE0000000005,Accesorios,2026-04-07,2026-05-08,5.0,5.0,1.0,NO
MP,Importación,234721632,A18110000398,1,MARITIMO,PE0000000005,Accesorios,2023-03-10,2023-05-02,1.0,1.0,1.8,NO
MP,Importación,265702697,A18110000411,0,AEREO,PE0000000005,Accesorios,2026-03-27,2026-04-14,2.0,2.0,0.6,NO
MP,Importación,265702852,A18110000411,0,AEREO,PE0000000005,Accesorios,2026-04-01,2026-04-14,4.0,4.0,0.4,NO
MP,Importación,234728570,A18110000411,4,AEREO,PE0000000005,Accesorios,2023-11-24,2023-12-05,16.0,16.0,0.4,NO
MP,Importación,265702655,A18110000420,0,AEREO,PE0000000005,Repuestos,2026-03-26,2026-04-14,2.0,2.0,0.6,NO
MP,Importación,256807327,A18110000423,0,AEREO,PE0000000005,Accesorios,2025-09-01,2025-09-17,2.0,2.0,0.5,NO
MP,Importación,234724285,A18110000427,0,AEREO,PE0000000005,Accesorios,2023-06-26,2023-07-20,2.0,2.0,0.8,NO
MP,Importación,234724421,A18110000427,0,AEREO,PE0000000005,Accesorios,2023-06-30,2023-07-20,2.0,2.0,0.7,NO
MP,Importación,256808855,A18110000427,0,MARITIMO,PE0000000005,Accesorios,2025-10-20,2025-11-27,1.0,1.0,1.3,NO
MP,Importación,234723651,A18110000427,0,AEREO,PE0000000005,Accesorios,2023-06-06,2023-06-20,1.0,1.0,0.5,NO
MP,Importación,234721876,A18110000428,0,MARITIMO,PE0000000005,Repuestos,2023-03-20,2023-05-03,15.0,15.0,1.5,NO
MP,Importación,234724854,A18110000428,9,MARITIMO,PE0000000005,Repuestos,2023-07-14,2023-10-03,5.0,5.0,2.7,NO
MP,Importación,234728328,A18110000428,1,AEREO,PE0000000005,Repuestos,2023-11-20,2024-02-28,7.0,7.0,3.3,NO
MP,Importación,234728328,A18110000428,0,AEREO,PE0000000005,Repuestos,2023-11-20,2024-04-02,2.0,2.0,4.5,NO
MP,Importación,256805861,A18110000428,4,MARITIMO,PE0000000005,Repuestos,2025-07-15,2025-08-26,10.0,10.0,1.4,NO
MP,Importación,234724869,A18110000435,0,AEREO,PE0000000005,Repuestos,2023-07-17,2023-08-03,2.0,2.0,0.6,NO
MP,Importación,234724869,A18110000435,1,AEREO,PE0000000005,Repuestos,2023-07-17,2023-08-03,1.0,1.0,0.6,NO
MP,Importación,256807363,A18110000435,0,AEREO,PE0000000005,Repuestos,2025-09-02,2025-10-07,3.0,3.0,1.2,NO
MP,Importación,256804843,A18110000435,0,AEREO,PE0000000005,Repuestos,2025-06-11,2025-08-08,2.0,2.0,1.9,NO
MP,Local,234726772,A18110000435,0,TERRE,P20101778470,Repuestos,2023-09-25,2023-09-28,4.0,11.0,0.03636363636363637,NO
MP,Importación,234723330,A18110000439,0,AEREO,PE0000000005,Equipos,2023-05-23,2024-01-09,4.0,4.0,7.7,NO
MP,Importación,246801135,A18110000439,0,DHL,PE60242518000,Equipos,2024-02-13,2024-03-08,6.0,6.0,0.8000000000000002,NO
MP,Local,234725626,A18110000449,0,TERRE,P20602892108,Repuestos,2023-08-03,2023-08-16,1.0,1.0,0.4,NO
MP,Local,234726898,A18110000449,1,TERRE,P20101778470,Repuestos,2023-09-27,2023-09-29,1.0,11.0,0.009090909090909092,NO
MP,Importación,234724854,A18110000449,8,MARITIMO,PE0000000005,Repuestos,2023-07-14,2024-09-18,8.0,8.0,14.4,NO
MP,Importación,234721341,A18110000451,1,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-04-11,37.0,37.0,1.4,NO
MP,Importación,234724854,A18110000451,16,MARITIMO,PE0000000005,Repuestos,2023-07-14,2023-08-24,21.0,21.0,1.4,NO
MP,Importación,234724852,A18110000452,14,MARITIMO,PE6088940157,Repuestos,2023-07-14,2024-07-18,12.0,12.0,12.300000000000002,NO
MP,Importación,223705452,A18110000452,0,AEREO,PE0000000005,Repuestos,2022-09-08,2023-02-06,19.0,19.0,5.0,NO
MP,Importación,234720021,A18110000452,3,MARITIMO,PE0000000005,Repuestos,2023-01-03,2023-06-16,6.0,6.0,5.5,NO
MP,Importación,246800305,A18110000452,6,MARITIMO,PE0000000005,Repuestos,2024-01-15,2024-05-02,15.0,15.0,3.6,NO
MP,Importación,234725560,A18110000452,7,AEREO,PE0000000005,Repuestos,2023-08-10,2023-11-24,10.0,10.0,3.5,NO
MP,Importación,256807363,A18110000453,2,AEREO,PE0000000005,Repuestos,2025-09-02,2025-10-07,2.0,2.0,1.2,NO
MP,Importación,256804843,A18110000453,1,AEREO,PE0000000005,Repuestos,2025-06-11,2025-07-15,3.0,3.0,1.1,NO
MP,Local,234723536,A18110000458,0,TERRE,P10737658801,Repuestos,2023-05-30,2023-05-30,3.0,3.0,0.0,NO
MP,Importación,246801639,A18110000462,3,MARITIMO,PE0000000005,Repuestos,2024-03-01,2024-08-16,10.0,10.0,5.6,SI
MP,Importación,246803124,A18110000462,0,MARITIMO,PE6088940157,Repuestos,2024-04-30,2024-08-14,12.0,12.0,3.5,NO
MP,Importación,256804721,A18110000462,5,MARITIMO,PE0000000005,Repuestos,2025-06-07,2025-08-26,10.0,10.0,2.7,NO
MP,Importación,265700184,A18110000462,10,MARITIMO,PE0000000005,Repuestos,2026-01-08,2026-03-18,25.0,25.0,2.3,NO
MP,Local,246802366,A18110000462,0,TERRE,P20601255333,Repuestos,2024-04-03,2024-04-08,1.0,1.0,0.2,NO
MP,Importación,246803125,A18110000462,2,MARITIMO,PE0000000005,Repuestos,2024-04-30,2024-08-16,13.0,13.0,3.6000000000000005,NO
MP,Importación,256806414,A18110000462,2,MARITIMO,PE0000000005,Repuestos,2025-08-05,2025-09-22,8.0,8.0,1.6,NO
MP,Importación,256807699,A18110000462,3,AEREO,PE0000000005,Repuestos,2025-09-12,2025-10-07,30.0,30.0,0.8,NO
MP,Local,246803365,A18110000462,0,TERRE,P20522747298,Repuestos,2024-05-10,2024-05-15,1.0,1.0,0.2,NO
MP,Importación,256807364,A18110000471,0,AEREO,PE0000000005,Accesorios,2025-09-02,2025-09-17,2.0,2.0,0.5,NO
MP,Importación,256804023,A18110000471,0,AEREO,PE0000000005,Accesorios,2025-05-15,2025-06-17,1.0,1.0,1.1,NO
MP,Importación,265701883,A18110000471,0,AEREO,PE0000000005,Accesorios,2026-03-05,2026-04-07,2.0,2.0,1.1,NO
MP,Importación,234721341,A18110000477,0,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-10-03,30.0,30.0,7.2,NO
MP,Importación,256804286,A18110000483,0,AEREO,PE0000000005,Repuestos,2025-05-23,2025-07-15,14.0,14.0,1.8,NO
MP,Importación,256808294,A18110000483,0,AEREO,PE0000000005,Repuestos,2025-10-02,2025-10-07,5.0,5.0,0.2,NO
MP,Importación,234722624,A18110000488,1,AEREO,PE0000000005,Repuestos,2023-04-19,2024-02-28,1.0,1.0,10.5,NO
MP,Importación,234722624,A18110000488,0,AEREO,PE0000000005,Repuestos,2023-04-19,2024-02-28,2.0,2.0,10.5,NO
MP,Importación,234724852,A18110000488,10,AEREO,PE6088940157,Repuestos,2023-07-14,2024-10-09,2.0,2.0,15.1,NO
MP,Local,234726772,A18110000489,1,TERRE,P20101778470,Equipos,2023-09-25,2023-09-28,2.0,11.0,0.018181818181818184,NO
MP,Local,234726898,A18110000500,0,TERRE,P20101778470,Repuestos,2023-09-27,2023-09-29,8.0,11.0,0.07272727272727274,NO
MP,Importación,234723133,A18110000512,0,DHL,PE60242518000,Repuestos,2023-05-15,2023-05-29,2.0,2.0,0.5,NO
MP,Importación,234723133,A18110000512,1,DHL,PE60242518000,Repuestos,2023-05-15,2023-05-29,1.0,1.0,0.5,NO
MP,Importación,234723133,A18110000512,2,DHL,PE60242518000,Repuestos,2023-05-15,2023-05-29,1.0,1.0,0.5,NO
MP,Local,246805900,A18110000529,0,TERRE,P20606528907,Repuestos,2024-08-26,2024-09-13,1.0,1.0,0.6,NO
MP,Importación,246800016,A18110000530,0,AEREO,PE0000000005,Repuestos,2024-01-03,2024-03-20,2.0,2.0,2.6,NO
MP,Local,246807496,A18110000530,0,TERRE,P20602940137,Repuestos,2024-10-23,2024-11-04,1.0,1.0,0.4,NO
MP,Local,256805242,A18110000531,0,TERRE,P20606528907,Repuestos,2025-06-24,2025-07-22,4.0,4.0,0.9,NO
MP,Local,265704899,A18110000536,0,TERRE,P20610898654,Repuestos,2026-05-28,2026-06-22,2.0,2.0,0.8,NO
MP,Local,223707827,A18110000573,1,TERRE,P20517860841,Repuestos,2022-12-14,2023-01-06,7.0,7.0,0.8,NO
MP,Local,256807122,A18110000579,0,TERRE,P20605802975,Accesorios,2025-08-26,2025-08-27,6.0,6.0,0.0,NO
MP,Local,256807029,A18110000579,1,TERRE,P20602716431,Accesorios,2025-08-25,2025-08-28,2.0,2.0,0.1,NO
MP,Local,256809933,A18110000579,0,TERRE,P20605802975,Accesorios,2025-11-20,2025-12-05,4.0,4.0,0.5,SI
MP,Local,256808771,A18110000579,2,TERRE,P20602716431,Accesorios,2025-10-16,2025-10-22,24.0,24.0,0.20000000000000004,NO
MP,Local,256802097,A18110000579,0,TERRE,P20605802975,Accesorios,2025-03-17,2025-03-20,6.0,6.0,0.10000000000000002,NO
MP,Local,246806449,A18110000579,4,TERRE,P20605802975,Accesorios,2024-09-18,2024-09-20,8.0,8.0,0.1,NO
MP,Local,256808771,A18110000580,1,TERRE,P20602716431,Accesorios,2025-10-16,2025-10-22,1.0,1.0,0.2,NO
MP,Importación,246806213,A18110000582,0,AEREO,PE0000000005,Repuestos,2024-09-09,2024-09-30,1.0,1.0,0.7,NO
MP,Local,256809712,A18110000582,0,TERRE,P20543978281,Repuestos,2025-11-13,2025-11-14,2.0,2.0,0.0,NO
MP,Importación,246800016,A18110000582,2,AEREO,PE0000000005,Repuestos,2024-01-03,2024-01-23,1.0,1.0,0.7,NO
MP,Local,256805687,A18110000582,0,TERRE,P20550863112,Repuestos,2025-07-08,2025-07-09,2.0,2.0,0.0,NO
MP,Importación,256808644,A18110000582,0,AEREO,PE0000000005,Repuestos,2025-10-14,2025-11-04,2.0,2.0,0.7,NO
MP,Importación,246806213,A18110000582,1,AEREO,PE0000000005,Repuestos,2024-09-09,2024-09-30,1.0,1.0,0.7,NO
MP,Importación,246805580,A18110000582,0,AEREO,PE0000000005,Repuestos,2024-08-13,2024-09-30,1.0,1.0,1.6,SI
MP,Importación,256803601,A18110000597,1,AEREO,PE0000000005,Accesorios,2025-04-29,2025-09-10,2.0,2.0,4.5,NO
MP,Importación,256804721,A18110000599,12,MARITIMO,PE0000000005,Repuestos,2025-06-07,2026-03-05,15.0,15.0,9.0,NO
MP,Importación,246800305,A18110000599,1,MARITIMO,PE0000000005,Repuestos,2024-01-15,2024-09-17,10.0,10.0,8.2,NO
MP,Importación,234721341,A18110000599,14,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-04-04,36.0,36.0,1.2,SI
MP,Importación,246809250,A18110000599,0,AEREO,PE0000000005,Repuestos,2024-12-24,2025-01-10,4.0,4.0,0.6,NO
MP,Importación,256801450,A18110000599,3,MARITIMO,PE0000000005,Repuestos,2025-02-25,2025-09-22,15.0,15.0,7.0,NO
MP,Importación,256806414,A18110000599,10,MARITIMO,PE0000000005,Repuestos,2025-08-05,2026-03-05,40.0,40.0,7.1,NO
MP,Importación,256802798,A18110000599,2,MARITIMO,PE0000000005,Repuestos,2025-04-03,2026-03-05,20.0,20.0,11.2,SI
MP,Importación,234725560,A18110000599,6,MARITIMO,PE0000000005,Repuestos,2023-08-10,2024-03-07,18.0,18.0,7.0,NO
MP,Importación,256809727,A18110000600,0,AEREO,PE0000000005,Repuestos,2025-11-14,2025-12-02,1.0,1.0,0.6,NO
MP,Importación,246803237,A18110000600,1,MARITIMO,PE0000000005,Repuestos,2024-05-07,2024-09-26,50.0,50.0,4.7,NO
MP,Importación,256811172,A18110000600,0,AEREO,PE0000000005,Repuestos,2025-12-29,2026-01-09,1.0,1.0,0.4,NO
MP,Importación,234720021,A18110000600,9,MARITIMO,PE0000000005,Repuestos,2023-01-03,2023-06-22,107.0,107.0,5.7,NO
MP,Importación,256804721,A18110000600,9,MARITIMO,PE0000000005,Repuestos,2025-06-07,2025-12-05,50.0,50.0,6.0,NO
MP,Importación,234721341,A18110000600,13,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-10-02,395.0,395.0,7.2,NO
MP,Importación,256802379,A18110000600,1,AEREO,PE0000000005,Repuestos,2025-03-25,2025-07-30,300.0,299.0,4.214046822742475,NO
MP,Importación,256807700,A18110000600,0,MARITIMO,PE0000000005,Repuestos,2025-09-12,2026-03-05,100.0,100.0,5.8,NO
MP,Importación,246805398,A18110000600,1,AEREO,PE0000000005,Repuestos,2024-08-05,2024-12-24,100.0,85.0,5.529411764705882,NO
MP,Importación,246805398,A18110000602,2,AEREO,PE0000000005,Repuestos,2024-08-05,2024-12-04,100.0,100.0,4.0,NO
MP,Importación,234726745,A18110000602,0,MARITIMO,PE0000000005,Repuestos,2023-09-22,2024-01-30,15.0,15.0,4.3,NO
MP,Importación,223704512,A18110000602,8,MARITIMO,PE0000000005,Repuestos,2022-07-27,2023-09-12,392.0,392.0,13.7,SI
MP,Importación,256802798,A18110000602,0,MARITIMO,PE0000000005,Repuestos,2025-04-03,2025-10-28,200.0,200.0,6.9,NO
MP,Importación,256802379,A18110000602,2,AEREO,PE0000000005,Repuestos,2025-03-25,2025-07-15,200.0,200.0,3.7,NO
MP,Importación,246806264,A18110000602,1,AEREO,PE0000000005,Repuestos,2024-09-10,2025-01-10,50.0,50.0,4.1,NO
MP,Importación,246803237,A18110000602,2,MARITIMO,PE0000000005,Repuestos,2024-05-07,2024-09-18,35.0,35.0,4.5,NO
MP,Importación,246801552,A18110000602,0,MARITIMO,PE0000000005,Repuestos,2024-02-26,2024-09-18,250.0,250.0,6.8,NO
MP,Importación,234728923,A18110000602,0,MARITIMO,PE0000000005,Repuestos,2023-12-12,2024-07-04,530.0,530.0,6.8,NO
MP,Importación,265701763,A18110000602,13,AEREO,PE0000000005,Repuestos,2026-03-03,2026-06-16,100.0,100.0,3.5,NO
MP,Importación,256804721,A18110000602,10,MARITIMO,PE0000000005,Repuestos,2025-06-07,2025-10-28,80.0,80.0,4.8,NO
MP,Importación,234720021,A18110000602,6,MARITIMO,PE0000000005,Repuestos,2023-01-03,2023-08-09,400.0,400.0,7.3,NO
MP,Importación,246809251,A18110000618,2,DHL,PE6088940157,Accesorios,2024-12-24,2025-09-30,4.0,4.0,9.3,NO
MP,Importación,256807826,A18110000618,0,AEREO,PE0000000005,Accesorios,2025-09-17,2025-09-26,4.0,4.0,0.3,NO
MP,Importación,246808696,A18110000618,0,AEREO,PE0000000005,Accesorios,2024-12-03,2025-06-17,1.0,1.0,6.5,NO
MP,Importación,234721341,A18110000618,11,MARITIMO,PE0000000005,Accesorios,2023-02-28,2023-10-16,5.0,5.0,7.7,NO
MP,Importación,223701597,A18110000622,0,AEREO,PE0000000005,Accesorios,2022-03-17,2023-03-01,1.0,1.0,11.6,NO
MP,Importación,256800257,A18110000623,0,DHL,PE56786908127,Repuestos,2025-01-15,2025-02-03,1.0,1.0,0.6,NO
MP,Local,265701246,A18110000629,0,TERRE,P20100708991,Acople,2026-02-13,2026-02-16,22.0,22.0,0.1,NO
MP,Local,246806482,A18110000629,1,TERRE,P20602716431,Acople,2024-09-18,2024-09-19,4.0,4.0,0.0,NO
MP,Local,246804354,A18110000629,0,TERRE,P20100708991,Acople,2024-06-19,2024-06-21,9.0,9.0,0.1,NO
MP,Importación,234722038,A18110000630,0,MARITIMO,PE0000000005,Accesorios,2023-03-24,2023-05-03,2.0,2.0,1.3,NO
MP,Importación,265701994,A18110000630,0,AEREO,PE0000000005,Accesorios,2026-03-10,2026-05-22,3.0,3.0,2.4,NO
MP,Importación,256804727,A18110000630,13,AEREO,PE0000000005,Accesorios,2025-06-07,2025-07-15,3.0,3.0,1.3,NO
MP,Importación,234728329,A18110000630,0,AEREO,PE0000000005,Accesorios,2023-11-20,2023-12-05,1.0,1.0,0.5,NO
MP,Importación,256800008,A18110000637,0,AEREO,PE6088940157,Accesorios,2025-01-02,2025-05-09,100.0,100.0,4.2,NO
MP,Importación,246805399,A18110000637,0,MARITIMO,PE6088940157,Accesorios,2024-08-05,2025-02-06,100.0,100.0,6.2,NO
MP,Importación,246805398,A18110000637,0,AEREO,PE0000000005,Accesorios,2024-08-05,2024-12-24,20.0,20.0,4.7,NO
MP,Importación,246800305,A18110000637,0,MARITIMO,PE0000000005,Accesorios,2024-01-15,2024-09-17,100.0,100.0,8.2,NO
MP,Importación,265701079,A18110000637,0,AEREO,PE0000000005,Accesorios,2026-02-08,2026-06-16,120.0,120.0,4.3,NO
MP,Importación,234721670,A18110000637,0,AEREO,PE6088940157,Accesorios,2023-03-13,2023-06-12,151.0,151.0,3.0,NO
MP,Importación,256804722,A18110000637,0,MARITIMO,PE6088940157,Accesorios,2025-06-07,2026-01-06,100.0,91.0,7.802197802197802,NO
MP,Importación,234720021,A18110000637,8,MARITIMO,PE0000000005,Accesorios,2023-01-03,2024-06-19,441.0,433.0,18.128868360277135,NO
MP,Importación,256802798,A18110000650,8,MARITIMO,PE0000000005,Repuestos,2025-04-03,2025-05-22,5.0,5.0,1.6,NO
MP,Importación,234728385,A18110000650,1,MARITIMO,PE0000000005,Repuestos,2023-11-21,2023-12-26,9.0,9.0,1.2,NO
MP,Importación,234724852,A18110000650,20,MARITIMO,PE6088940157,Repuestos,2023-07-14,2024-05-16,5.0,5.0,10.2,NO
MP,Importación,256806414,A18110000650,14,MARITIMO,PE0000000005,Repuestos,2025-08-05,2025-09-22,15.0,15.0,1.6,NO
MP,Importación,234721341,A18110000650,12,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-06-22,7.0,7.0,3.8,SI
MP,Importación,234728433,A18110000650,8,MARITIMO,PE0000000005,Repuestos,2023-11-23,2023-12-26,10.0,10.0,1.1,NO
MP,Local,256800203,A18110000651,0,TERRE,P20101778470,Repuestos,2025-01-10,2025-01-22,1.0,3.0,0.13333333333333333,NO
MP,Local,256801037,A18110000651,0,TERRE,P20101778470,Repuestos,2025-02-11,2025-02-18,1.0,2.0,0.1,NO
MP,Importación,256801047,A18110000653,1,DHL,PE6088940157,Repuestos,2025-02-11,2025-02-26,1.0,1.0,0.5,NO
MP,Importación,223707566,A18110000661,0,AEREO,PE0000000005,Repuestos,2022-12-01,2023-01-11,9.0,9.0,1.4,NO
MP,Local,256800203,A18110000683,1,TERRE,P20101778470,Repuestos,2025-01-10,2025-01-22,1.0,3.0,0.13333333333333333,NO
MP,Importación,223705803,A18110000704,5,MARITIMO,PE0000000005,Repuestos,2022-09-20,2023-01-27,36.0,35.0,4.422857142857143,NO
MP,Importación,234720021,A18110000704,10,MARITIMO,PE0000000005,Repuestos,2023-01-03,2023-10-02,83.0,83.0,9.1,NO
MP,Importación,234720021,A18110000704,2,MARITIMO,PE0000000005,Repuestos,2023-01-03,2023-04-11,6.0,6.0,3.2999999999999994,NO
MP,Importación,234724854,A18110000704,13,MARITIMO,PE0000000005,Repuestos,2023-07-14,2023-10-02,59.0,59.0,2.7,NO
MP,Importación,246807888,A18110000705,0,AEREO,PE0000000005,Accesorios,2024-11-05,2024-11-22,1.0,1.0,0.6,NO
MP,Importación,246806990,A18110000705,0,DHL,PE0000000005,Accesorios,2024-10-04,2024-10-10,1.0,1.0,0.2,NO
MP,Importación,246803873,A18110000705,0,AEREO,PE0000000005,Accesorios,2024-05-29,2024-06-26,1.0,1.0,0.9,NO
MP,Importación,256802103,A18110000705,0,AEREO,PE0000000005,Accesorios,2025-03-18,2025-04-08,1.0,1.0,0.7,NO
MP,Importación,256804727,A18110000705,12,AEREO,PE0000000005,Accesorios,2025-06-07,2025-09-10,3.0,3.0,3.2000000000000006,SI
MP,Importación,256808750,A18110000707,0,AEREO,PE0000000005,Accesorios,2025-10-17,2025-10-31,1.0,1.0,0.5,NO
MP,Importación,256808739,A18110000712,0,AEREO,PE0000000005,Accesorios,2025-10-16,2025-10-20,1.0,1.0,0.1,NO
MP,Importación,246804239,A18110000712,2,MARITIMO,PE0000000005,Accesorios,2024-06-14,2024-08-21,4.0,4.0,2.3,NO
MP,Importación,256804727,A18110000712,17,AEREO,PE0000000005,Accesorios,2025-06-07,2025-07-04,6.0,5.0,1.08,NO
MP,Local,246809375,A18110000713,1,TERRE,P20451797531,Repuestos,2024-12-27,2025-01-16,1.0,1.0,0.7,NO
MP,Local,256805753,A18110000713,1,TERRE,P20451797531,Repuestos,2025-07-10,2025-07-22,1.0,1.0,0.4,NO
MP,Importación,234724037,A18110000715,1,AEREO,PE0000000005,Repuestos,2023-06-19,2024-01-23,2.0,2.0,7.3,NO
MP,Importación,234723822,A18110000715,0,AEREO,PE0000000005,Repuestos,2023-06-12,2023-11-24,1.0,1.0,5.5,NO
MP,Importación,256807384,A18110000727,0,DHL,PE0000000005,Accesorios,2025-09-02,2025-09-08,1.0,1.0,0.2,NO
MP,Local,256800007,A18110000729,1,TERRE,P20602940137,Repuestos,2025-01-02,2025-02-06,70.0,70.0,1.2,NO
MP,Local,256802371,A18110000729,0,TERRE,P20602940137,Repuestos,2025-03-25,2025-04-02,70.0,70.0,0.3,NO
MP,Local,246807591,A18110000729,0,TERRE,P20602940137,Repuestos,2024-10-28,2024-11-06,180.0,180.0,0.3,NO
MP,Local,246805511,A18110000729,0,TERRE,P20602940137,Repuestos,2024-08-09,2024-08-28,70.0,70.0,0.6,NO
MP,Local,234720066,A18110000729,0,TERRE,P20602940137,Repuestos,2023-01-04,2023-04-11,470.0,470.0,3.2,SI
MP,Local,256800007,A18110000729,0,TERRE,P20602940137,Repuestos,2025-01-02,2025-01-16,70.0,70.0,0.5,NO
MP,Local,246801681,A18110000729,0,TERRE,P20602940137,Repuestos,2024-03-04,2024-03-13,140.0,140.0,0.3,NO
MP,Local,256802371,A18110000729,1,TERRE,P20602940137,Repuestos,2025-03-25,2025-05-02,70.0,70.0,1.3,NO
MP,Importación,256807630,A18110000742,0,AEREO,PE0000000005,Accesorios,2025-09-10,2025-09-26,2.0,2.0,0.5,NO
MP,Importación,256804727,A18110000747,14,AEREO,PE0000000005,Accesorios,2025-06-07,2025-09-26,2.0,2.0,3.7,NO
MP,Local,256803479,A18110000749,0,TERRE,P20611950960,Repuestos,2025-04-24,2025-05-02,1.0,1.0,0.3,NO
MP,Importación,234728565,A18110000749,0,DHL,PE6088940157,Repuestos,2023-11-27,2024-11-04,2.0,2.0,11.4,NO
MP,Local,256806744,A18110000749,0,TERRE,P20602716431,Repuestos,2025-08-14,2025-08-15,2.0,2.0,0.0,NO
MP,Importación,246801552,A18110000749,9,MARITIMO,PE0000000005,Repuestos,2024-02-26,2024-09-18,1.0,1.0,6.8,NO
MP,Importación,256809637,A18110000749,1,MARITIMO,PE0000000005,Repuestos,2025-11-12,2026-06-25,2.0,2.0,7.5,NO
MP,Importación,256805771,A18110000749,0,AEREO,PE6088940157,Repuestos,2025-07-10,2025-08-07,1.0,1.0,0.9,NO
MP,Local,256804320,A18110000749,0,TERRE,P20602716431,Repuestos,2025-05-26,2025-05-27,1.0,1.0,0.0,NO
MP,Local,234728561,A18110000766,0,TERRE,P20501463087,Repuestos,2023-11-27,2023-11-28,1.0,1.0,0.0,NO
MP,Local,256805753,A18110000770,0,TERRE,P20451797531,Repuestos,2025-07-10,2025-07-22,1.0,1.0,0.4,NO
MP,Local,246809375,A18110000770,0,TERRE,P20451797531,Repuestos,2024-12-27,2025-01-16,1.0,1.0,0.7,NO
MP,Local,265701919,A18110000770,0,TERRE,P20451797531,Repuestos,2026-03-09,2026-04-17,1.0,1.0,1.3,NO
MP,Importación,256801047,A18110000776,2,DHL,PE6088940157,Repuestos,2025-02-11,2025-02-26,1.0,1.0,0.5,NO
MP,Importación,234724037,A18110000780,0,AEREO,PE0000000005,Repuestos,2023-06-19,2023-11-03,2.0,2.0,4.6,NO
MP,Importación,234723822,A18110000780,1,AEREO,PE0000000005,Repuestos,2023-06-12,2023-10-24,1.0,1.0,4.5,NO
MP,Importación,246800305,A18110000780,10,MARITIMO,PE0000000005,Repuestos,2024-01-15,2024-07-04,2.0,2.0,5.7,NO
MP,Importación,223703250,A18110000785,33,MARITIMO,PE0000000005,Repuestos,2022-06-06,2023-01-16,12.0,12.0,7.5,NO
MP,Importación,234721341,A18110000785,2,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-09-18,9.0,9.0,6.7,NO
MP,Importación,234728592,A18110000789,0,AEREO,PE0000000005,Repuestos,2023-11-27,2024-08-20,2.0,2.0,8.9,NO
MP,Importación,246801552,A18110000789,8,AEREO,PE0000000005,Repuestos,2024-02-26,2024-08-20,1.0,1.0,5.9,NO
MP,Importación,256806414,A18110000791,13,MARITIMO,PE0000000005,Repuestos,2025-08-05,2026-03-05,30.0,30.0,7.1,SI
MP,Importación,234724854,A18110000791,12,MARITIMO,PE0000000005,Repuestos,2023-07-14,2023-10-16,37.0,37.0,3.1,NO
MP,Importación,234725560,A18110000791,4,MARITIMO,PE0000000005,Repuestos,2023-08-10,2023-11-10,25.0,25.0,3.1,NO
MP,Importación,234721341,A18110000791,10,MARITIMO,PE0000000005,Repuestos,2023-02-28,2023-04-04,33.0,33.0,1.2,NO
MP,Importación,256801272,A18110000800,0,AEREO,PE0000000047,Repuestos,2025-02-18,2025-03-21,1.0,1.0,1.0,NO
MP,Local,256800203,A18110000806,2,TERRE,P20101778470,Repuestos,2025-01-10,2025-01-22,1.0,3.0,0.13333333333333333,NO
MP,Local,256801037,A18110000806,1,TERRE,P20101778470,Repuestos,2025-02-11,2025-02-18,1.0,2.0,0.1,NO
MP,Importación,246802218,A18110000807,0,AEREO,PE0000000005,Repuestos,2024-03-26,2024-04-09,1.0,1.0,0.5,NO
MP,Importación,246808752,A18110000808,0,AEREO,PE0000000005,Repuestos,2024-12-05,2025-05-23,6.0,6.0,5.599999999999999,NO
MP,Importación,234721633,A18110000819,0,MARITIMO,PE0000000005,Accesorios,2023-03-10,2023-05-02,2.0,2.0,1.8,NO
MP,Importación,234727677,A18110000819,0,AEREO,PE0000000005,Accesorios,2023-10-25,2023-11-24,3.0,3.0,1.0,NO
MP,Importación,256802624,A18110000825,0,AEREO,PE0000000047,Repuestos,2025-03-31,2025-04-22,1.0,1.0,0.7,NO
MP,Importación,256801243,A18110000825,0,AEREO,PE0000000005,Repuestos,2025-02-17,2025-09-26,1.0,1.0,7.4,NO
MP,Importación,223704137,A18110000835,0,AEREO,PE0000000005,Repuestos,2022-07-14,2023-02-08,1.0,1.0,7.0,NO
MP,Importación,223704137,A18110000835,1,AEREO,PE0000000005,Repuestos,2022-07-14,2023-02-08,1.0,1.0,7.0,NO
