"Codigo_SAP"	"Codigo_GET"	"Codigo_Barra"	"Categoria"	"Ferreteria"	"Marca"	"Descripcion"	"UM"	"Rotacion"	"Antiguedad"	"Costo S/."	"Costo_K_USD"	"Costo_M_USD"	"Precio de lista"	"Último precio de compra"	"Última moneda de compra"	"Última fecha de compra"	"Stock Total"	"Comprometido"	"En OV"	"En OF"	"En Transito"	"Linea de Negocio"	"ID_Rotacion"	"ID_Antiguedad"	"ID_Aprobacion_Planeamiento"	"IMPORTACIONES"	"CALLAO"	"CALLAO - PRODUCCION"	"CALLAO - RESEMIN"	"CALLAO - LA CHALACA"	"CALLAO - DEFECTUOSOS"	"CALLAO - RESERVADOS"	"CALLAO - EXHIBICION"	"LIMA - RANSA"	"LIMA - RANSA DEFECTUOSOS"	"TRANSITO"	"PIURA - KMMP"	"LAS BAMBAS"	"LIMA - BLENDING"	"PIURA - AG CHIRA"	"CHIMBOTE - CD"	"AREQUIPA - CD"	"ILO - CD"	"ILO - SOUTHERN"	"TRUJILLO - CD"	"TRUJILLO - LINEA"	"ANTAPACCAY"	"RESEMIN"	"COSAPI"	"ENTREGA EPPS"	"SETTING"	"CALLAO - SIN ROTACIÓN"	"TALLER"	"DROPSHIP"	"CALLAO - RECLAMOS"	"ELECTRÓNICA"	"FILTRACIÓN"	"FRIO"	"HERRAMIENTAS HIDRAÚLICAS"	"HIDRAÚLICA NAVAL"	"HIDRAÚLICA TERRESTRE"	"LUBRICACIÓN ESPECIAL"	"LUBRICACIÓN INDUSTRIAL"	"POSADA"	"PRE-DESPACHO"	"RECSOL"	"QUEMA"	"SISTEMA DE LUBRICACIÓN"	"LIMA - RANSA REPARACIONES"	"LIMA - RANSA RECLAMOS"	"TRANSMISIÓN DE POTENCIA"	"RELSA"	"LABORATORIO LUBRICACIÓN MINERÍA"	"LIMA - RANSA RESERVADOS"	"ILO - RESERVADOS"	"CALLAO-CONTROL"	"APM - CALLAO"	"PCGE"	"ILO-QUELLAVECO"	"UNICON JICAMARCA"	"PRE-INGRESO"	"UNICON YERBABUENA"	"AREQUIPA - RESERVA"	"AREQUIPA - EXHIBICIÓN"	"ATLAS HYDRAULICS"	"CHINALCO"	"PRE-INGRESO (LOCAL)"	"NUEVOS ALMACENES NO REGISTRADOS"
"A18110000260"	"21625-008******"	"21625-008"	"Repuestos"	""	"CHAR-LYNN"	"GEROLER SERIE 2000 24.0 CU.IN/REV.  72.0 (2.83)"	"PZ"	"1"	"0"	"1264.4875"	"348.145"	"348.78"	"396.58"	"1130.9552"	"SOL"	"2024-05-03"	"4"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000263"	"169-0127-001"	"-"	"Repuestos"	""	"CHAR-LYNN"	"MOTOR 29.84 CU.IN./REV (04) AC-AA  ML00272"	"PZ"	"0"	"0"	"1006.12"	"310.15"	"0"	"585.19"	"1006.12"	"SOL"	"2018-12-31"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000264"	"6026077-001"	"6026077-001"	"Repuestos"	""	"CHAR-LYNN"	"SPEED SENSOR AA ( ANTES 201779-001 )"	"PZ"	"0"	"1"	"392.815"	"103.73"	"103.73"	"189.02"	"394.8446"	"SOL"	"2024-12-26"	"2"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"1"	"Y"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000265"	"104-1026-006***"	"104-1026-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR 11.9 CU.IN./REV. (02) AC-AA"	"PZ"	"3"	"0"	"1176.4108"	"342.4965"	"344.18"	"754.98"	"319.566325"	"USD"	"2026-06-16"	"26"	"1"	"1"	"0"	"0"	"HIDRAULI. COMPONENTE"	"3"	"0"	"N"	"0"	"25"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000267"	"119-1037-003***"	"119-1037-003"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR CHAR-LYNN 29.22 CU.IN./REV."	"PZ"	"0"	"0"	"5382.96"	"1432.02"	"0"	"3601.98"	"5382.9588"	"SOL"	"2024-10-23"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000269"	"21618-032"	"21618-032"	"Equipos"	""	"CHAR-LYNN"	"SHAFT & BEARING KIT TAPERED-FOR SEAL GUARD"	"KT"	"1"	"0"	"1306.74"	"386.905"	"0"	"349.42"	"386.905"	"USD"	"2025-11-20"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000270"	"8507-005"	"8507-005"	"Repuestos"	""	"CHAR-LYNN"	"GEROLER SERIE 6000 29.9 CU.IN/REV (54.4)"	"PZ"	"2"	"0"	"1729.872"	"498.02"	"496.3"	"827.17"	"463.389694"	"USD"	"2026-04-01"	"10"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"2"	"0"	"N"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000271"	"21625-004******"	"21625-004"	"Repuestos"	""	"CHAR-LYNN"	"GEROLER SERIE 2000 9.6 CU.IN/REV 28.9 (1.14)"	"PZ"	"0"	"1"	"512.035"	"143.575"	"143.57"	"258.19"	"800.3884"	"SOL"	"2025-04-01"	"4"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"1"	"Y"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000272"	"21618-003"	"21618-003"	"Repuestos"	""	"CHAR-LYNN"	"SHAFT & BEARING KIT (03) TAPERED 2000"	"PZ"	"0"	"2"	"634.8229"	"179.4771"	"179.65"	"338.64"	"565.7093"	"SOL"	"2024-02-26"	"7"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"2"	"Y"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000273"	"21618-001******"	"21618-001"	"Repuestos"	""	"CHAR-LYNN"	"SHAFT & BRG 1 KEYED (01) SERIE 2000"	"KT"	"0"	"0"	"817.9061"	"218.4515"	"218.48"	"602.07"	"816.0565"	"SOL"	"2025-05-26"	"41"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000275"	"8464-005*******"	"8464-005"	"Repuestos"	""	"CHAR-LYNN"	"GEROLER 4000, 15.0 CU.IN./REV. (32.1)"	"PZ"	"0"	"0"	"332.93"	"122.74"	"0"	"231.58"	"332.93"	"SOL"	"2018-12-31"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000276"	"104-1198-006***"	"104-1198-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR 14.9 CU.IN./REV. (05) AF-AA"	"PZ"	"1"	"0"	"1509.26"	"447.33"	"0"	"800.41"	"2424.17"	"SOL"	"2025-12-03"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000277"	"104-3084-006"	"104-3084-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR C/SPEED SENSOR AE 11.9 CU.IN./REV. (02) AC-AA"	"PZ"	"0"	"3"	"2358.87"	"622.7425"	"627.94"	"1174.99"	"631.49"	"USD"	"2023-05-03"	"4"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"3"	"Y"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000278"	"6026077-002"	"6026077-002"	"Repuestos"	""	"CHAR-LYNN"	"SPEED SENSOR AD M12 THREADED CONNECTOR"	"PZ"	"3"	"0"	"659.9789"	"188.7778"	"190.56"	"458.14"	"183.215661"	"USD"	"2026-03-17"	"45"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"3"	"0"	"N"	"0"	"44"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000279"	"202861-004"	"202861-004"	"Repuestos"	""	"CHAR-LYNN"	"SHAFT & BEARING KIT 4000 COMPACT SERIES"	"KT"	"1"	"0"	"608.8233"	"174.2533"	"0"	"705.42"	"143.750358"	"USD"	"2026-06-05"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000280"	"61258-000"	"61258-000"	"Repuestos"	""	"CHAR-LYNN"	"SEAL KIT 2000 STD & WHEEL"	"KT"	"3"	"0"	"145.6829"	"41.8733"	"42"	"84.08"	"39.557805"	"USD"	"2026-04-27"	"55"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"3"	"0"	"N"	"0"	"53"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000281"	"21618-004******"	"21618-004"	"Repuestos"	""	"CHAR-LYNN"	"SHAFT & BRG 1.1/4 SPLINED (04) 14T SERIE 2000"	"KT"	"1"	"0"	"725.3"	"203.51"	"203.66"	"361.33"	"713.9107"	"SOL"	"2025-05-26"	"1"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000282"	"8573-003"	"8573-003"	"Repuestos"	""	"CHAR-LYNN"	"GEROLER 10000 40.55 CU.IN./REV 121-1013/120-1027 (44.7)"	"KT"	"1"	"0"	"2245.37"	"657.82"	"657.85"	"1188.5"	"1907.9937"	"SOL"	"2025-04-08"	"2"	"0"	"0"	"0"	"2"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000283"	"104-1149-006***"	"104-1149-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR 14.9 CU.IN./REV. (02) AC-AB MNFD"	"PZ"	"2"	"0"	"1318.6267"	"379.3113"	"379.94"	"843.66"	"359.500001"	"USD"	"2026-05-26"	"15"	"16"	"16"	"0"	"15"	"HIDRAULI. COMPONENTE"	"2"	"0"	"N"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000284"	"8482-000*******"	"8482-000"	"Repuestos"	""	"CHAR-LYNN"	"SHAFT SPLINED SER. 10000"	"PZ"	"0"	"4"	"973.99"	"253.4"	"253.41"	"471.5"	"954.53"	"SOL"	"2022-05-03"	"1"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"4"	"Y"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000286"	"113-1057-006***"	"113-1057-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR CHAR-LYNN 23.9 CU.IN./REV."	"PZ"	"2"	"0"	"3175.8038"	"908.0888"	"875.39"	"2115.75"	"885.911458"	"USD"	"2026-01-05"	"8"	"2"	"2"	"0"	"5"	"HIDRAULI. COMPONENTE"	"2"	"0"	"N"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000287"	"104-1066-006"	"104-1066-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR 14.9 CU.IN./REV. (02) AC-AF"	"PZ"	"1"	"0"	"1266.625"	"365.445"	"366.61"	"685.7"	"338.648889"	"USD"	"2026-06-24"	"2"	"0"	"0"	"0"	"1"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000289"	"129-0020-002"	"129-0020-002"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR CHAR-LYNN SERIE J, 1.93 CU.IN./REV."	"PZ"	"1"	"2"	"758.0991"	"197.4573"	"198.2"	"470.14"	"197.29"	"USD"	"2024-02-22"	"11"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"2"	"Y"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000290"	"8507-002"	"8507-002"	"Equipos"	""	"CHAR-LYNN"	"GEROLER SERIE 6000 15.0 CU.IN/REV (27.3)"	"PZ"	"0"	"0"	"1270.9467"	"357.4167"	"0"	"660.2"	"357.4167"	"USD"	"2025-09-10"	"0"	"4"	"4"	"0"	"4"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000292"	"21625-007******"	"21625-007"	"Repuestos"	""	"CHAR-LYNN"	"GEROLER SERIE 2000 18.7 CU.IN./REV  56.00 (2.21)"	"PZ"	"1"	"0"	"1133.431"	"308.476"	"309.08"	"720.6"	"1017.8405"	"SOL"	"2025-04-03"	"10"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"0"	"Y"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000293"	"204-1034-007"	"-"	"Repuestos"	""	"CHAR-LYNN"	"STEERING COLUMN SERRATED"	"PZ"	"1"	"2"	"377.7596"	"100.9104"	"99.21"	"239.55"	"99.3775"	"USD"	"2024-06-11"	"23"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"2"	"Y"	"0"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000294"	"104-1533-006***"	"104-1533-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR 14.9 CU.IN/REV (01) AC-AA"	"PZ"	"0"	"0"	"1553.2"	"413.41"	"0"	"780.02"	"1553.1968"	"SOL"	"2023-12-07"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000296"	"104-1144-006***"	"104-1144-006"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR 4.9 CU. IN./REV. (02) AC-AB MNFD"	"PZ"	"1"	"1"	"1295.062"	"347.642"	"342.25"	"817.72"	"347.642"	"USD"	"2024-07-30"	"5"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"1"	"1"	"Y"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A18110000297"	"101-1008-009***"	"101-1008-009"	"Accesorios"	""	"CHAR-LYNN"	"MOTOR CHAR-LYNN 22.6 CU./IN./REV"	"PZ"	"0"	"2"	"650.4"	"187.1"	"187.1"	"353.03"	"653.74"	"SOL"	"2024-02-22"	"1"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"2"	"Y"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
